source,company,title,category,location,latitude,longitude,datePosted,link,description
Adzuna,JPMorgan Chase & Co,"VP, Assistant General Counsel - Business Banking",Legal Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-06 02:54:51+00:00,https://www.adzuna.com/land/ad/1920035294?se=hFdYmMFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=8F585C371BDF28896CD14EAF243C843F710E5702,"...  environment. Demonstrated leadership, problem solving and project management skills. Interest in data privacy and sharing practices, or data science is a plus. JD or educational equivalent ..."
Adzuna,Publicis Sapient,Senior Associate Data Strategy,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-05 02:41:11+00:00,https://www.adzuna.com/land/ad/1917885056?se=hFdYmMFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=F4B838007118A5027A6B35595467B5F21A82C695,"...  that space is everything Our ambition is to create an environment where data scientists and artificial intelligence experts can tackle some of today’s most complex, strategic operational ...  in data science. Your Impact The purpose of the Senior Associate, Data Strategy is to work with clients undergoing a data-driven transformation (DDT) across the globe. The Senior ..."
Adzuna,Publicis Sapient,Manager Data Strategy,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-05 02:41:11+00:00,https://www.adzuna.com/land/ad/1917885072?se=hFdYmMFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=9ED4E25008D4902C248E2DE86265B14A11ECE6F8,"...  that space is everything Our ambition is to create an environment where data scientists and artificial intelligence experts can tackle some of today’s most complex, strategic operational ...  in data science. Your Impact The purpose of the Manager, Data Strategy is to work with clients undergoing a data-driven transformation (DDT) across the globe. The Manager, Data Strategy ..."
Adzuna,Microsoft Corporation,"Director, Business Analytics & Insights, Shared Business Operations, Consulting & Support Services",IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-26 02:30:49+00:00,https://www.adzuna.com/land/ad/1955276814?se=hFdYmMFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=10F7E314C2AFDDBDD2431ADF3E5220C4FCA8911B,"...  on aspects of analytical frameworks including aspects of data engineering and data sciences required to create non-obvious insights for the business. A key requirement for this role ...  with the intended personas to realize the business value. Qualifications 12 years of overall technology experience with 7 years in data analysis, data science, or Machine Learning, including 5 ..."
Adzuna,"DRW Holdings, LLC.",Cloud Engineer,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-25 21:31:17+00:00,https://www.adzuna.com/land/ad/1955068820?se=hFdYmMFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=45956242527A3487E4F4434935345AA1F3A6A988,"...  in data science, data analytics, and/or data engineering preferred. 5 years of experience working with Amazon Web Services, with exposure to other cloud vendors such as Google Cloud ..."
Adzuna,McDonald's Corporation,Data Engineer,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-28 17:03:36+00:00,https://www.adzuna.com/land/ad/1960179929?se=hFdYmMFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=248B15A30A847352C96109A96A44B4DD504FE8C2,Job Description Our core data science organization is looking to hire a Data Engineer. The role will work closely with data scientists and ML engineers and includes designing ...
Adzuna,Facebook,Marketing Science Partner,"PR, Advertising & Marketing Jobs","Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-21 05:23:15+00:00,https://www.adzuna.com/land/ad/1947664076?se=hFdYmMFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=D685BFE56C16E9262C580610ACC979529AF28C0F,"...  as a way to improve business outcomes. To accomplish this, the person in this role will work directly with clients using Facebook’s industry leading data science tools and data sets ...  closely with cross-functional partners such as Sales, Product, R&D, Ads Research, Creative Shop etc. Bachelor’s degree in Business, Statistics, Biostatistics, Data Science, Economics ..."
Adzuna,IBM,Junior Data Analyst Apprentice,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-12 20:21:24+00:00,https://www.adzuna.com/land/ad/1931592334?se=hFdYmMFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=36B23DE4E952BDA2C435044D114413D321E8B1E4,"...  these skills to prepare for and successfully obtain data analytics experience that may lead to certification as a Junior Data Scientist. IBM Certification, as a Junior Data Scientist ... , provides the credentials and career milestones earned through demonstrated usage of Data Science tools and methodology through case studies, business references, and technical references ..."
Adzuna,Motion Recruitment,Senior Software Engineer,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-20 23:09:28+00:00,https://www.adzuna.com/land/ad/1947026519?se=0k2vmMFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=927AC47399B7663B89F48717C70602D781AEE214,"...  advantage of the brand new luxuries In this role you'll be building a large-scale, Data Science platform that collects info from multiple sources for internal analytics. You'll mostly ..."
Adzuna,"Square, Inc.","Senior Software Engineer (New Product), Cash App",IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-25 21:31:19+00:00,https://www.adzuna.com/land/ad/1955069025?se=0k2vmMFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=B28E8543F8B8849780E550257288A2E7F9C64CE3,"...  in all parts of product development, working with non-Engineering related disciplines (Product and Design) and adjacent Engineering teams (Mobile, Platform, Machine Learning, and Data ...  Science) Qualifications You have: 8 or more years of software development or equivalent experience Taken technical initiative and leadership on previous projects Worked on products ..."
Adzuna,MAPSYS Inc.,Full Stack Engineer,IT Jobs,"River North, Chicago",41.8884,-87.6351,2021-01-28 00:54:42+00:00,https://www.adzuna.com/land/ad/1958905046?se=0k2vmMFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=3F607B9ACAD10F1B397152497AEF76579D5561C8,"...  and the team owns features end-to-end. On our teams, we’re working daily with product, design and data scientists to understand the problem and translate learnings into a pragmatic ..."
Adzuna,IQVIA,Associate Field Application Specialist,Scientific & QA Jobs,"Illinois Medical District, Chicago",41.86905,-87.67165,2021-01-08 22:41:08+00:00,https://www.adzuna.com/land/ad/1925413079?se=0k2vmMFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=6EBBDB3B9C0C43545ABE5C82F79ACCEFD1442C03,".novasyte.comFT1At IQVIA, we believe in pushing the boundaries of human science and data science to make the biggest impact possible – to help our customers create a healthier world. The advanced ...  decision is based on evidence. Where data science and human science come together to improve global health. Where new and creative solutions aren’t just possible – they are expected.Thank ..."
Adzuna,Fiserv,"Data Architect, Sr.",IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-21 13:50:28+00:00,https://www.adzuna.com/land/ad/1948095607?se=0k2vmMFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=121954673F267E3235AB6B05028D4485C9C13B16,"...  to the data architecture, create necessary implementation/migration plans, and recommend new solutions as required.Preferred Skills, Experience, and Education:• Good understanding of data ...  science concepts and technologies in the wider.• Structured and methodical approach to problem solving.• Innovator by nature. Thinking out of the box.• Proactive, highly motivated ..."
Adzuna,Publicis Media,DevOps Cloud and Security Engineer,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2020-12-31 04:58:49+00:00,https://www.adzuna.com/land/ad/1909135250?se=0k2vmMFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=0E1C2AAED329151F1D45AF8D610AF61D53D4BFDD,"...  experience across technology, data sciences, consulting and customer obsession to accelerate our clients’ businesses through designing the products and services their customers truly ..."
Adzuna,McDonald's,Director of Global Analytics - Enablement,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-15 15:57:33+00:00,https://www.adzuna.com/land/ad/1938010456?se=0k2vmMFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=A84F80901D77D9AAB8881F98DA6FB33030ED5C8F,...  Analytics preferred but not required - Experience in building strategies in data science democratization and upskilling citizen data scientists to build their own data analytics solutions ...  McDonald's means thinking big daily and preparing for a career that can have impact around the world. Job Description We are in search of a Director to join our growing Data Science ...
Adzuna,"VDart, Inc.",Guidewire Policy center Consultant,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-26 20:53:37+00:00,https://www.adzuna.com/land/ad/1956752188?se=0k2vmMFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=398A661C091A1BED660E7F75F14DF2FD2CC18576,"...  specialize in providing the Fortune 1000 companies, niche hard to find skills in technologies including Social, Mobile, Big Data Analytics, Data Sciences, Cyber Security, IoT, Cloud ..."
Adzuna,Epsilon,"Visualization Scientist, Decision Sciences (Data Visualization Team)",IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-16 16:47:22+00:00,https://www.adzuna.com/land/ad/1939769744?se=0k2vmMFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=5826F8E5F272D8114107C1F53E5AFAD66062A470,"Job Description External Title: Visualization Scientist, Decision Sciences (Data Visualization Team) Internal Title: Scientist, Decision Sciences As a Data Visualization/HCI ...  Scientist in our Decision Sciences Visualization team, you will create innovative visual analytics systems that reveal, explore and explain complex patterns and phenomena from Epsilon’s ..."
Adzuna,Epsilon,"Visualization Scientist, Decision Sciences (Data Visualization Team)",IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-22 11:44:05+00:00,https://www.adzuna.com/land/ad/1949883185?se=0k2vmMFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=0AAE223D00DDED7A06C37ECF1B2EA40F5CA5676D,", [ Follow us on Twitter at EpsilonMktg. Job Description EXTERNAL TITLE: _Visualization Scientist, Decision Sciences (Data Visualization Team)_ INTERNAL TITLE: _Scientist, Decision Sciences ... _ As a Data Visualization/HCI Scientist in our Decision Sciences Visualization team, you will create innovative visual analytics systems that reveal, explore and explain complex patterns ..."
Adzuna,Cognizant,Azure Machine Learning Studio Lead,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-26 13:43:01+00:00,https://www.adzuna.com/land/ad/1956155189?se=_kADmcFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=D9FDF9B4629A737AF6992CDB22E28314BFF589AE,...  - 10 years of experience working as Data Scientist Experience working in Azure Cloud Bachelor’s degree from a four-year college or university or equivalent experience. Experience ...
Adzuna,TTX Company,Data Specialist,IT Jobs,"River North, Chicago",41.8884,-87.6351,2021-01-26 18:57:17+00:00,https://www.adzuna.com/land/ad/1956550747?se=_kADmcFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=EF3E4E93BF415D9A7B80D17EA4CFB780E9112A7D,"...  or dashboards Leverage available tools (i.e. SAS, Python, SQL) to streamline and automate processes Training and support to enable self-service analytics for internal customers Data Science ..."
Adzuna,MAPSYS,Java Full Stack Developer,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-26 20:50:58+00:00,https://www.adzuna.com/land/ad/1956730329?se=_kADmcFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=F0BEF42B6477C6BC74B9D1EEBAFDEF33DBBA44D5,"...  and the team owns features end-to-end. On our teams, wersquore working daily with product, design and data scientists to understand the problem and translate learnings into a pragmatic ..."
Adzuna,Robert Half,Big Data Engineer,IT Jobs,"Magnificent Mile, Chicago",41.895186,-87.621863,2021-01-17 09:23:40+00:00,https://www.adzuna.com/land/ad/1940812771?se=_kADmcFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=7EC9DD37A7B1D157A0843C84B7CBBBE96AF56C6A,"...  with business users and data scientists to understand the business objectives and translate those objectives into data-processing workflows. As the Big data engineer, you should have a strong ..."
Adzuna,McDonald's Corporation,Software Engineer - Data Visualization,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-28 17:03:37+00:00,https://www.adzuna.com/land/ad/1960180095?se=_kADmcFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=FA69EE12F8348A9E7339742C740053ED4C701216,"Job Description McDonald's Data Science Hub is looking for a Software Engineer with expertise in data visualization. The Hub was created as a global center of excellence, whose ...  goal is to power and scale the use data and data science across the system to drive meaningful business outcomes. The Software Engineer will be responsible for building data ..."
Adzuna,SquarePeg,Credit Risk Strategy AVP,Accounting & Finance Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-26 05:17:57+00:00,https://www.adzuna.com/land/ad/1955609657?se=_kADmcFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=16C36E9927349D4E794D73ADD4B7B66A3330CAFA,"...  projects as assigned Qualifications/Requirements: Bachelor’s degree, preferred major in a quantitative field, such as math, statistics, economics, data science, engineering ..."
Adzuna,Numerator,Sr. Client Services Analyst,Sales Jobs,"Illinois Medical District, Chicago",41.86905,-87.67165,2021-01-18 18:38:18+00:00,https://www.adzuna.com/land/ad/1942599733?se=_kADmcFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=DC9DAD9E903D879FF0EBFFE5AFB6622625B20E03,"...  and servicing structure Work with data science team to diagnose potential data inconsistencies, both proactively and at the behest of clients Leverage Numerator’s proprietary consumer data ..."
Adzuna,IQVIA,Senior Regulatory Affairs Specialist (Home-Based) - IQVIA Biotech,Scientific & QA Jobs,"Illinois Medical District, Chicago",41.86905,-87.67165,2021-01-08 22:41:54+00:00,https://www.adzuna.com/land/ad/1925420633?se=_kADmcFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=A9D13246E841D53381F32FE1AC6DADD70F055DC9,"...  Standards Act; employees are not eligible for overtime compensation.\LI-RW1\LI-RemoteAt IQVIA, we believe in pushing the boundaries of human science and data science to make the biggest ...  for such an accommodation.At IQVIA, we have a vision. Where every healthcare decision is based on evidence. Where data science and human science come together to improve global health. Where new and creative ..."
Adzuna,Tiger Analytics,Manager/Sr. Manager - Analytics Consulting (IL),IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-13 18:04:38+00:00,https://www.adzuna.com/land/ad/1933945453?se=_kADmcFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=93261CBD272109D7A1592DCEC5D5FF0D9EB06BBF,"...  data. Our consultants bring deep expertise in Data Science, Machine Learning and AI. Our business value and leadership has been recognized by various market research firms, including ...  problems that can be solved using data, we would like to talk to you. RESPONSIBILITIES:  Work on the latest applications of data science to solve business problems  Participate ..."
Adzuna,"VDart, Inc.",Salesforce Health Cloud Migration Architect,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-26 20:51:07+00:00,https://www.adzuna.com/land/ad/1956731432?se=_kADmcFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=2285DDC15235A73D228D7E7485090806682E42FC,"...  specialize in providing the Fortune 1000 companies, niche hard to find skills in technologies including Social, Mobile, Big Data Analytics, Data Sciences, Cyber Security, IoT, Cloud ..."
Adzuna,IceCream Labs,Machine Learning Engineer I (1-2 yrs exp) - Remote,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-11 17:02:47+00:00,https://www.adzuna.com/land/ad/1929317197?se=RPNfmcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=FE1F9B5BCA3D53072E3CC70E638804DDF7C8442D,"We are looking for an ML Engineer and Data Scientist to help us create artificial intelligence products. Responsibilities include creating machine learning models and retraining ...  systems. To do this job successfully, you need exceptional skills in statistics and programming. If you also have knowledge of data science and software engineering, we’d like to meet ..."
Adzuna,Kemper Corporation,Temporary Senior Data Visualization Engineer,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-10 15:58:45+00:00,https://www.adzuna.com/land/ad/1927876222?se=RPNfmcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=BF8B854C05F74279AA16BFDDF7803876A462FBEB,"/Agile team building and supporting our data science and analytics operational platform. This is an exciting and challenging opportunity to take a role making a transformative ...  difference at Kemper. As a seasoned engineer of data extraction, interpretation and presentation software you will be designing and implementing various components of our data science ..."
Adzuna,Grubhub,"Sr. Analyst, Clickstream Analytics",IT Jobs,"Illinois Medical District, Chicago",41.86905,-87.67165,2021-01-08 22:39:36+00:00,https://www.adzuna.com/land/ad/1925397903?se=RPNfmcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=1FC701D2A66F3EE678C4AC32C1D44B847E2751D0,"...  alongside our product managers, data scientists, data engineers, and our senior leadership team. These projects add tremendous value to the business and we are looking for a thoughtful ...  across new and existing data tracking Collaborate with data scientists, product managers, marketers, and analysts to craft analytics deliverables and integrate analytics into strategic ..."
Adzuna,FocusKPI Inc.,Operations Analyst/ Program Manager,Consultancy Jobs,"Illinois Medical District, Chicago",41.86905,-87.67165,2021-01-08 22:41:45+00:00,https://www.adzuna.com/land/ad/1925419133?se=RPNfmcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=A704959514A6075551D8E6A5CF0F217D577508CC,"...  do? attitudeThank youFocusKPI Hiring TeamFounded in 2010, FocusKPI, Inc. (FocusKPI) is a data science and technology firm specializing in predictive analytics practice ..."
Adzuna,Oracle,"Director, Data Product Management, Oracle DataFox",IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-22 15:56:47+00:00,https://www.adzuna.com/land/ad/1950190924?se=RPNfmcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=865E5A182A55D27CD66FD13EBB62C780E0AB2A93,...  to direct the work of our data science team to innovate more with B2B data. DataFox is looking for a Director-level Data Product Manager to help lead its growing Data Product team ...  through large-scale web crawling. o Lead teams of data scientists and engineers to deploy machine learning models that identify company lifecycle events from structured and unstructured ...
Adzuna,Dataiku,"Regional Vice President, Sales Engineering",Sales Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-12 02:37:11+00:00,https://www.adzuna.com/land/ad/1930064612?se=RPNfmcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=3201E9B6304051E8040E57F94059CD46C17D2ECA,"...  software sector, ideally in the big data, analytics, ML, and/or AI spaces Strong technical knowledge related to data science, analytics, distributed computing (on-premise and cloud), ML ..."
Adzuna,Robert Half,Sr. Business Analyst-Tableau,IT Jobs,"Graceland West, Chicago",41.953899,-87.661741,2021-01-01 00:56:06+00:00,https://www.adzuna.com/land/ad/1910552859?se=RPNfmcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=51EA92693AA9C9ABE3D41ADD7E433388C83F7500,") through troubleshooting, analysis of results. Job Requirements: REQUIREMENTS; - Undergraduate or graduate degree in Computer Science, Data Science, or related field. - 2 years ..."
Adzuna,IQVIA,Senior Medical Writer - Regulatory (Home-Based),Scientific & QA Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-22 15:57:26+00:00,https://www.adzuna.com/land/ad/1950191852?se=RPNfmcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=93EE310263E446435338BB5B5AE084CC53F148E1,"Job Title: Senior Medical Writer Contract: Permanent/Full-time Department: Medical Writing Location : US Based -Office - or Homebased IQVIA uses Human Data Science ...  - the integration of data science, technology, and human science - to help customers address both current needs and future opportunities. But to get there, to make Human Data Science work, for you ..."
Adzuna,U.Group,Senior QA Engineer,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-25 21:32:48+00:00,https://www.adzuna.com/land/ad/1955076761?se=RPNfmcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=E0BCE5A7EEF964A443F56D96F943AF191761DDC1,"...  Security is revolutionizing cyber risk with a SaaS-based platform that uses data science to combine vulnerability data with exploit intelligence to measure risk, predict attacks ..."
Adzuna,Loyola University Of Chicago,"Mathematics and Statistics, Assistant Professor, A",Teaching Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-25 08:44:33+00:00,https://www.adzuna.com/land/ad/1954079567?se=RPNfmcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=52092448714D2BCAC40DE365D826C39F94C72869,"Position Details Job Title Mathematics and Statistics, Assistant Professor, Applied Statistics and Data Science, Tenure Track Position Title Mathematics and Statistics, Assistant ...  Professor, Applied Statistics and Data Science, Tenure Track Position Number Job Category University Faculty Job Type Full-Time FLSA Status Exempt Campus Rogers Park-Lake Shore Campus ..."
Adzuna,Loyola University Of Chicago,"Mathematics and Statistics, Assistant Professor, B",Teaching Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-25 08:43:45+00:00,https://www.adzuna.com/land/ad/1954079495?se=-LjCmcFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=74C38CF0721068FE7F6C35F1CD5363B81A914F8A,"Position Details Job Title Mathematics and Statistics, Assistant Professor, Bioinformatics and Data Science, Tenure Track Position Title Mathematics and Statistics, Assistant ...  Professor, Bioinformatics and Data Science, Tenure Track Position Number Job Category University Faculty Job Type Full-Time FLSA Status Exempt Campus Rogers Park-Lake Shore Campus Location ..."
Adzuna,IQVIA,Operations Specialist 2 (Drug Safety - Case Processing),Scientific & QA Jobs,"Illinois Medical District, Chicago",41.86905,-87.67165,2021-01-18 18:36:39+00:00,https://www.adzuna.com/land/ad/1942597217?se=-LjCmcFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=ADF62FB448183125CF800AED8DA8AA62958A96B6,"...  to 3 years of Pharmacovigilance experience.At IQVIA, we believe in pushing the boundaries of human science and data science to make the biggest impact possible – to help our customers ...  a vision. Where every healthcare decision is based on evidence. Where data science and human science come together to improve global health. Where new and creative solutions aren’t just ..."
Adzuna,Forte,Lead Data Engineer with expertise in AWS/Cloud,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-26 20:53:53+00:00,https://www.adzuna.com/land/ad/1956754503?se=-LjCmcFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=31C8DC63C3BFB1521C999C454EB97FC90B11BABC,"...  of developers, designers, data scientists, and product managers. You and your team set the goals, build the software, deploy the code, and contribute to a growing software platform ..."
Adzuna,Cash App,New Product Engineer,IT Jobs,"The Gap, Chicago",41.8865,-87.6245,2021-01-26 18:56:36+00:00,https://www.adzuna.com/land/ad/1956544260?se=-LjCmcFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=D423430AEC6CDC4BB0215EBC7FF9CC03B03DC6EF,"...  in all parts of product development, working with non-Engineering related disciplines (Product and Design) and adjacent Engineering teams (Mobile, Platform, Machine Learning, and Data ...  Science) You Have Qualifications 8 or more years of software development or equivalent experience Well-developed curiosity Taken technical initiative and leadership on previous projects ..."
Adzuna,"Anthem, Inc",Data Analytics Intern - Graduate (Summer 2021),Graduate Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-25 23:35:54+00:00,https://www.adzuna.com/land/ad/1955133507?se=-LjCmcFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=AA4192F073D36B40861E19A9C27E34BCC8D53794,"...  in a graduate level degree-seeking program related to data science, statistics, mathematics, artificial intelligence or similar program. Location Anthem's Data Analytics Interns will be based ..."
Adzuna,"Anthem, Inc",Developer/Engineer Intern - Undergraduate (Summer 2021),IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-25 23:36:15+00:00,https://www.adzuna.com/land/ad/1955133834?se=-LjCmcFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=617D618D0CEFB823506570A038F8963F3FBB7057,"...  at an accredited college or university in one of the following fields Computer Science, Compute Engineering, Software Engineering, Data Science, or similar A rising Junior or Senior ..."
Adzuna,Cars.com,"Engineering Manager, Data Platforms",IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-04 02:35:12+00:00,https://www.adzuna.com/land/ad/1916237388?se=-LjCmcFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=675D3A26EFFD354DF683EA06372C6396135A959F,"...  insights to our websites, business and partners. Partner with data science and business stakeholders to build data science platform and tooling Responsible for DevOps data implementation ... . Collaborating with tech leads, and other engineering and data science teams to define technical standards and direction Helping to remove bottlenecks and connecting team members across teams ..."
Adzuna,Expedia,Technical Recruiter - Chicago Based,IT Jobs,"Illinois Medical District, Chicago",41.86905,-87.67165,2021-01-18 18:37:07+00:00,https://www.adzuna.com/land/ad/1942599064?se=-LjCmcFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=DDA8126A35B207249D5CBB2FFFA4EF6D998B6E52,"...  year that is 2020 which brought us Covid, Expedia is continuing to investin product areas like Flights, Conversation AI, Data Science, and other initiatives that have created a volume ... , IT Ops, Cloud, Data Science, Big Data and/or Analytics business units in a fast paced environment. This person will be responsible for hiring the technical teams that build ..."
Adzuna,"PhysIQ, Inc.",Inventory Specialist,IT Jobs,"Illinois Medical District, Chicago",41.86905,-87.67165,2021-01-08 22:39:57+00:00,https://www.adzuna.com/land/ad/1925401435?se=-LjCmcFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=3D1DE7E28A0918371A880E90A42543B47E2A3D94,"-class data scientists and our solutions set the market standard for scalability and sophistication. Furthermore, we are implementers with a proven track record of transforming ..."
Adzuna,Robert Half Finance & Accounting,Sr. Business Analyst-Tableau,IT Jobs,"Illinois Medical District, Chicago",41.86905,-87.67165,2021-01-08 22:40:03+00:00,https://www.adzuna.com/land/ad/1925402339?se=-LjCmcFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=A02A6504E8DA950005E9159A37D32CAC6703346F,"...  of results.RequirementsREQUIREMENTS;- Undergraduate or graduate degree in Computer Science, Data Science, or related field.- 2 years of experience with Tableau Server and Tableau Desktop- Must be proficient ..."
Adzuna,Grand Rounds,"Vice President, Clinical Services",Healthcare & Nursing Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-12 02:37:11+00:00,https://www.adzuna.com/land/ad/1930064614?se=UD4SmsFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=501CA2C46EC333C6BBEE7C23045C8E67F3DA2E1F,". Support the product team, data science, analytics, and other departments with defining and implementing the clinical direction for the organization. Operationalize the clinical direction ..."
Adzuna,"TGTG Analytics, Inc dba Civis Analytics, Inc","Solution Architect, Commercial",IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-27 09:02:03+00:00,https://www.adzuna.com/land/ad/1957658856?se=UD4SmsFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=99EF47A897826D9D5256DE46BDEB4BC68B1825EC,"...  to solve these challenges. Configure Civis data science software solutions for our clients in partnership with a diverse team of Civis Client Success Analysts, Applied Data Scientists ...  “data science” and “analytics” as buzzwords, but at Civis we don’t stand for fluff, and we will always deliver scalable products and technologies – not PowerPoints – to drive your ..."
Adzuna,ThinkMarkets,Paid Search Manager,"PR, Advertising & Marketing Jobs","Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-12 17:31:26+00:00,https://www.adzuna.com/land/ad/1931407827?se=UD4SmsFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=998C968E2B5340902CB77CDDA42971C4EDFA966F,"...  for the daily optimization operations, tracking and prioritization of what is currently being deployed; then taking the platform to the next level, working with data scientists to build ... . Responsibilities: Successfully develop a campaign structure that optimizes a global approach while maintaining operational efficiency Develop KPI’s and work closely with data science team ..."
